ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,NumDealsPurchases,NumWebPurchases,NumStorePurchases,Response
2994,1983,2n Cycle,Married,50663.55082319172,0,1,55,157,1,124,0,7,7,0
2995,1991,Master,Divorced,51471.9495733659,1,0,97,353,63,8,5,5,8,0
2996,1993,Graduation,Together,59707.15775878675,1,0,81,561,12,163,0,2,6,0
2997,1998,Basic,Married,41396.41249367662,0,0,11,132,58,41,2,5,2,0
2998,1989,Graduation,Single,43898.14168526119,0,2,34,79,36,19,3,3,8,1
2999,1960,2n Cycle,Together,66013.87305619898,2,0,70,295,43,79,5,4,8,0
3000,1952,PhD,Divorced,35818.82941037755,0,0,88,762,11,94,3,5,9,0
3001,1955,Graduation,Divorced,15230.940185814157,1,2,5,60,7,28,2,4,2,0
3002,1958,PhD,Married,55140.62713852963,0,0,64,487,15,6,2,3,12,0
3003,1955,2n Cycle,Married,73416.97495136489,0,1,79,194,0,80,2,4,7,0
3004,1958,Graduation,Widow,65783.60951293772,0,0,59,482,75,213,0,4,3,0
3005,1988,PhD,Divorced,55509.683910606065,0,1,67,211,14,310,7,4,3,0
3006,1980,Master,Married,77012.90686697557,1,0,28,142,134,15,1,3,7,0
3007,1981,Master,Single,73640.34478329832,0,2,37,357,42,111,2,2,7,0
3008,1990,Graduation,Together,45381.70944541879,0,0,91,692,2,45,3,5,5,0
3009,1999,Graduation,Married,56950.434566741395,0,0,21,115,32,70,1,6,8,0
3010,1961,Graduation,Divorced,57809.20445272881,0,0,7,185,9,406,3,3,8,0
3011,1957,PhD,Married,50264.98742514861,2,0,62,78,8,65,0,4,5,0
3012,1957,Graduation,Divorced,74684.95141747757,1,1,95,60,8,68,2,5,5,0
3013,1999,2n Cycle,Married,48957.191332064576,0,0,96,451,74,35,2,9,11,0
3014,1977,Graduation,Together,41994.42217990008,1,0,12,67,20,482,3,5,7,0
3015,1969,PhD,Married,15000.0,1,0,26,472,33,91,1,3,9,0
3016,1996,Graduation,Together,36033.92235252577,1,0,17,168,9,126,2,4,9,1
3017,1956,Graduation,Single,25691.641823931357,0,0,17,1592,22,90,2,8,10,0
3018,1960,Graduation,Married,51192.07697467129,0,0,76,65,12,43,0,4,6,1
3019,1969,Graduation,Together,26926.21499074491,0,1,85,29,11,249,0,2,9,0
3020,1965,PhD,Together,64173.694833378024,1,2,61,23,8,4,1,6,5,1
3021,1953,2n Cycle,Married,74168.75216428077,1,0,13,541,15,175,4,3,4,1
3022,1955,PhD,Single,51376.8648282376,0,1,10,172,32,135,3,4,5,0
3023,1971,2n Cycle,Married,32319.645674725165,0,0,85,0,7,23,3,3,5,0
3024,1975,Basic,Together,57728.00752363067,0,0,99,623,100,27,0,2,6,0
3025,1952,PhD,Together,89869.50116176056,0,0,16,628,3,161,1,2,6,0
3026,1990,Master,Together,83649.61258649122,2,0,50,492,19,56,2,5,8,0
3027,1991,PhD,Married,23878.426135251542,0,0,95,85,2,46,3,4,3,0
3028,1963,Graduation,Together,23136.375530635236,0,1,13,139,0,9,2,1,4,0
3029,1960,Master,Together,18009.271204001037,2,2,56,409,76,218,1,4,3,0
3030,1967,Graduation,Single,29260.410924993575,0,0,92,201,49,321,2,4,8,0
3031,1961,PhD,Single,57031.8493753726,1,0,5,50,35,257,3,1,7,0
3032,1972,Master,Together,40866.1144966015,0,2,56,83,60,94,0,4,5,0
3033,1961,Graduation,Married,35226.59928230781,0,0,3,1079,48,114,1,3,3,0
3034,1962,Graduation,Married,72782.19535032904,0,1,10,49,31,41,3,5,12,0
3035,1974,2n Cycle,Married,62601.86238175254,1,0,73,388,56,28,1,7,4,0
3036,1994,PhD,Married,17905.947456923765,0,0,91,195,14,259,1,2,10,0
3037,1968,Graduation,Married,71634.4934841927,0,0,10,414,24,240,2,5,5,0
3038,1995,PhD,Married,62120.69444924077,1,1,98,324,44,225,2,4,10,0
3039,1985,PhD,Married,62565.26516060745,0,1,78,173,2,93,3,2,5,0
3040,1994,PhD,Married,40590.519521388625,0,0,7,131,58,299,7,5,6,0
3041,1957,2n Cycle,Married,48253.916404102194,0,1,83,421,5,391,1,6,10,1
3042,1978,PhD,Married,15000.0,0,0,58,117,59,59,5,2,4,0
3043,1981,Graduation,Married,69339.7334506925,1,0,20,465,11,38,2,9,3,0
3044,1993,Master,Together,32021.459773973693,1,1,64,341,11,93,2,1,3,0
3045,1967,Basic,Together,34587.41937812112,2,0,92,258,2,29,1,5,4,0
3046,1955,Graduation,Married,34317.17411280566,1,0,23,138,65,323,3,5,4,0
3047,1967,Graduation,Together,88008.02233807638,0,0,29,68,5,61,0,2,3,1
3048,1968,Graduation,Married,38625.918704754265,1,2,98,371,29,128,4,3,9,0
3049,1971,PhD,Married,70845.20547087445,0,1,96,28,30,135,4,2,1,0
3050,1986,PhD,Married,51520.15790234436,0,1,83,1057,9,108,2,1,2,0
3051,1981,PhD,Together,35417.80573129041,0,0,56,1155,127,25,1,6,4,0
3052,1990,2n Cycle,Single,31791.99893440605,0,1,79,41,1,706,0,7,8,1
3053,1952,Master,Married,39422.878250320166,1,0,72,32,28,28,1,4,4,1
3054,1977,Graduation,Married,50510.77186448252,0,2,94,159,19,208,0,6,5,0
3055,1959,Graduation,Divorced,64034.742127763486,0,0,16,994,8,235,1,5,4,1
3056,1984,Graduation,Married,42580.16641019168,0,0,58,153,5,23,2,0,6,0
3057,1978,Graduation,Married,41831.76516439361,0,0,30,135,40,405,6,4,7,0
3058,1964,PhD,Divorced,34376.897101958515,0,1,63,364,74,100,3,5,10,0
3059,1982,Basic,Single,28119.15717079554,1,1,47,59,3,148,1,5,5,1
3060,1956,Graduation,Together,26446.179604954756,0,0,22,135,6,154,6,2,4,1
3061,1961,PhD,Together,71760.57835879202,1,0,69,103,128,105,2,4,10,0
3062,1998,Master,Married,41423.21830758256,0,1,29,276,0,22,2,5,4,0
3063,1979,Graduation,Married,43194.48200888468,0,0,54,53,21,208,1,4,6,0
3064,1970,Graduation,Together,38667.748340382954,1,1,6,238,21,130,1,5,7,0
3065,1980,Graduation,Married,45662.87420144753,1,2,74,584,9,18,1,3,7,0
3066,1973,Graduation,Together,59421.483486468685,0,0,97,216,32,180,5,3,11,0
3067,1969,2n Cycle,Divorced,42262.383576607564,1,0,11,345,86,181,0,3,4,0
3068,1986,Graduation,Widow,55614.79774861142,2,0,59,23,17,119,1,6,7,0
3069,1953,Graduation,Married,80364.16978995281,2,0,51,178,41,14,3,4,1,0
3070,1977,PhD,Together,35606.719676255874,1,0,26,29,31,65,2,6,5,0
3071,1993,2n Cycle,Together,43210.63460019582,1,1,11,274,19,7,3,3,6,0
3072,1969,Graduation,Divorced,64821.20538823617,0,0,12,98,1,97,4,5,4,0
3073,1973,Graduation,Married,81945.92334363851,1,0,71,101,40,355,1,5,6,0
3074,1999,Graduation,Married,27153.794442475977,0,1,79,23,13,0,1,2,5,0
3075,1998,Graduation,Married,17983.919503043355,2,1,61,111,7,46,1,2,3,0
3076,1981,Graduation,Married,51987.87298255417,0,2,28,211,88,241,7,3,10,1
3077,1990,PhD,Married,49922.46206056391,0,0,34,263,44,1,0,5,10,0
3078,1985,Graduation,Single,66003.38592332197,0,1,59,20,98,1,1,4,5,0
3079,1983,Graduation,Single,62951.206932420275,0,2,28,316,8,141,0,10,10,0
3080,1985,Master,Married,51320.73548251454,0,0,30,201,54,233,3,4,7,1
3081,1951,Graduation,Together,72984.29706733582,0,0,76,230,28,224,1,5,8,0
3082,1964,Graduation,Married,38379.6469029468,1,0,75,536,119,226,0,3,6,0
3083,1983,Graduation,Divorced,56231.6158415351,1,1,60,125,87,67,3,4,7,0
3084,1985,2n Cycle,Divorced,27685.855423713605,0,0,1,57,108,321,5,2,11,0
3085,1955,Graduation,Widow,51157.43447649364,1,2,32,240,90,1,1,2,11,0
3086,1988,Basic,Divorced,22777.36722919937,0,1,71,870,0,56,3,7,8,0
3087,1991,Master,Married,29683.12906047399,0,0,61,218,40,61,4,5,7,0
3088,1961,Graduation,Married,86189.0367497984,1,0,58,534,9,27,0,6,1,1
3089,1952,2n Cycle,Together,15509.24864288859,1,0,39,424,36,61,1,4,6,0
3090,1994,Graduation,Divorced,47666.9660917048,0,0,48,219,118,132,1,2,7,0
3091,1967,Graduation,Married,68544.30245449336,0,1,31,312,1,110,1,5,9,0
3092,1989,Master,Married,96427.11163378856,0,1,37,156,25,57,1,3,9,0
3093,1970,Master,Single,55541.50083532096,0,0,91,226,39,207,0,4,5,0
3094,1964,PhD,Married,56684.40252125385,0,1,78,212,8,188,4,8,7,0
3095,1982,Graduation,Together,52793.70763495498,2,0,86,370,7,49,5,4,7,0
3096,1984,Graduation,Single,73144.68809368325,1,0,87,158,1,58,1,2,9,0
3097,1975,Master,Married,60634.07130475797,1,0,12,31,2,50,1,4,3,1
3098,1957,Graduation,Married,40498.2442641423,0,0,84,466,32,20,3,3,10,0
3099,1985,Graduation,Single,74310.23382857454,1,2,53,346,21,209,6,5,3,0
3100,1997,Graduation,Together,42756.185683043455,0,1,75,899,0,7,0,5,7,0
3101,1979,Graduation,Widow,20030.077598320015,0,0,12,167,104,24,2,9,4,1
3102,1972,Basic,Married,20093.50917128844,0,0,38,24,32,16,0,2,7,1
3103,1991,Graduation,Married,47978.637071506346,1,0,22,38,21,261,1,7,5,0
3104,1993,2n Cycle,Single,54060.83131542777,2,0,91,445,9,6,0,2,5,0
3105,1963,Graduation,Together,71112.58546097479,0,1,13,21,32,163,1,2,3,0
3106,1963,Master,Married,64816.32823562203,0,2,16,715,13,6,0,3,8,0
3107,1951,Graduation,Single,53597.01890412688,0,1,23,99,36,231,3,4,6,1
3108,1986,Graduation,Married,72230.20982864703,1,0,57,687,34,365,2,2,8,0
3109,1954,Graduation,Married,52254.75813261902,0,0,62,445,2,100,0,7,6,0
3110,1987,Graduation,Married,26190.279344401042,0,0,33,614,71,244,5,4,8,0
3111,1994,PhD,Married,21830.95356044886,1,0,50,72,20,183,3,1,4,0
3112,1990,2n Cycle,Together,77573.75415211316,0,0,85,271,14,238,2,6,6,0
3113,1996,PhD,Together,15000.0,0,0,9,29,93,218,3,3,5,0
3114,1963,Graduation,Single,47985.18688581663,0,0,71,67,17,34,1,3,7,0
3115,1988,Graduation,Divorced,111635.86987510048,1,1,20,111,38,103,3,1,8,0
3116,1974,Graduation,Married,61184.668886209976,0,1,36,405,31,484,6,3,7,1
3117,1969,PhD,Married,47829.14359042267,2,0,6,7,5,63,0,2,10,0
3118,1951,Master,Married,18310.768666936412,1,1,89,700,141,528,0,3,13,0
3119,1988,2n Cycle,Married,84347.41136266431,0,0,12,22,18,131,2,7,5,0
3120,1955,Graduation,Single,76276.55741388914,0,0,79,141,15,92,2,3,12,0
3121,1966,PhD,Single,65695.93824676794,0,1,29,25,75,160,6,3,4,0
3122,1974,Graduation,Single,51988.80534046371,0,0,30,439,22,253,3,4,5,0
3123,1977,PhD,Married,63440.24493882754,2,2,4,45,36,75,2,6,10,1
3124,1951,PhD,Married,49027.57882792295,1,0,31,648,56,5,3,3,5,0
3125,1984,PhD,Together,32534.781790313365,0,0,15,226,8,185,6,6,8,0
3126,1986,PhD,Married,71126.69863009626,0,0,72,889,5,469,1,4,9,0
3127,1954,Graduation,Together,50986.8268683558,0,1,21,102,2,147,2,6,4,0
3128,1950,Master,Widow,62438.879293175756,0,1,63,181,68,31,1,4,10,0
3129,1989,Graduation,Married,49577.53518880468,0,1,43,355,6,42,7,5,3,0
3130,1961,PhD,Single,61236.387640936875,0,1,39,534,11,360,3,2,6,0
3131,1985,Graduation,Together,51710.145386845004,2,0,36,164,10,2,1,3,6,0
3132,1994,PhD,Married,50149.00295820917,0,0,77,668,10,119,1,6,2,0
3133,1972,2n Cycle,Together,52599.79190955041,0,1,15,37,33,25,3,5,7,0
3134,1996,Basic,Married,111217.39380926092,1,0,42,370,92,49,1,2,2,0
3135,1980,Master,Married,68048.13971963874,0,2,83,128,11,55,3,2,4,0
3136,1960,PhD,Together,103721.15833799045,0,0,62,32,15,37,1,3,3,0
3137,1959,Master,Divorced,51837.95171983634,0,0,14,146,44,235,5,5,5,0
3138,1952,PhD,Married,45818.84061270959,0,0,43,636,16,60,1,4,4,0
3139,1963,Basic,Married,30516.058832490482,2,1,89,1181,78,63,3,9,8,0
3140,1965,Graduation,Divorced,84064.6239324512,2,2,8,149,20,90,4,0,7,0
3141,1959,2n Cycle,Single,33896.30185701788,2,0,64,652,12,348,3,2,9,0
3142,1978,2n Cycle,Single,88191.2151477338,1,0,98,213,106,174,2,4,8,0
3143,1959,Master,Married,31676.23338459404,0,0,43,378,16,9,4,4,7,0
3144,1961,Graduation,Divorced,69733.19737264854,2,0,19,13,7,6,2,3,4,0
3145,1979,Graduation,Married,20179.850330527082,2,2,69,244,5,125,1,4,12,0
3146,1990,Basic,Together,43160.88596818672,0,0,73,21,160,327,2,3,7,0
3147,1950,Graduation,Married,52441.630588926484,0,0,32,93,41,58,1,5,8,0
3148,1954,Basic,Together,40050.179685930256,0,0,79,250,15,42,2,5,9,0
3149,1969,Graduation,Married,48613.4679633208,0,0,99,493,52,206,1,8,9,0
3150,1957,Graduation,Together,48709.09788842277,0,1,5,246,23,138,0,8,7,1
3151,1992,2n Cycle,Married,68138.67100060127,2,0,82,825,11,124,3,1,3,0
3152,1961,PhD,Married,15000.0,2,0,30,498,40,24,1,2,9,1
3153,1950,PhD,Together,40741.60543943872,0,2,65,50,41,29,3,7,8,1
3154,1969,PhD,Divorced,77092.72695541912,0,0,17,147,20,49,4,3,3,1
3155,1977,Graduation,Widow,63249.598466331896,1,1,27,331,1,34,4,2,6,0
3156,1992,Master,Married,77425.72524254027,1,0,67,836,2,533,2,3,1,0
3157,1986,Graduation,Single,67175.7870954537,0,0,64,1319,46,2,2,3,13,0
3158,1996,2n Cycle,Single,30329.697859803786,1,0,79,432,52,147,1,4,11,0
3159,1986,Basic,Married,65217.94342239153,1,0,44,255,34,109,0,3,6,1
3160,1961,Graduation,Married,54003.85600185525,2,0,57,423,54,58,3,4,1,1
3161,1986,Master,Single,97361.22663585981,0,0,46,95,38,327,0,8,4,1
3162,1998,PhD,Divorced,68043.2916498882,0,0,65,100,68,166,2,4,6,0
3163,1998,Graduation,Together,62467.34815355201,2,0,51,318,4,961,4,4,5,0
3164,1993,2n Cycle,Together,65388.48526682622,0,1,35,616,14,27,2,1,8,0
3165,1977,Graduation,Together,61376.91083333247,1,2,0,1050,18,13,3,3,6,0
3166,1996,Graduation,Married,60836.02255492146,0,0,38,125,10,22,2,4,5,1
3167,1964,PhD,Single,46674.13261206163,0,0,86,477,38,47,4,5,5,1
3168,1955,PhD,Single,62709.45774040001,0,1,89,572,73,80,1,11,4,1
3169,1993,PhD,Married,70969.33360545391,0,1,74,292,15,297,2,6,5,0
3170,1969,Master,Divorced,73206.56138064171,2,0,0,128,85,50,1,5,6,0
3171,1999,PhD,Married,70782.33639207027,0,0,74,289,21,370,0,3,6,0
3172,1963,PhD,Widow,82161.27292304144,1,0,87,263,22,93,1,6,6,0
3173,1951,Graduation,Married,74457.8424660785,1,0,73,279,27,156,2,2,5,1
3174,1958,Graduation,Married,64570.358282015404,0,2,13,289,9,46,4,1,8,0
3175,1986,Graduation,Married,29126.78400672596,1,1,77,563,14,25,1,4,3,0
3176,1969,Graduation,Together,29134.633543418313,0,1,70,55,24,305,3,4,5,0
3177,1975,PhD,Married,47037.31193477298,1,0,22,137,85,17,0,4,5,0
3178,1978,Graduation,Together,52935.07372095437,0,0,42,264,30,223,5,0,5,0
3179,1950,Graduation,Together,79960.03062406524,0,1,21,99,12,130,1,4,12,0
3180,1984,Graduation,Single,15000.0,0,0,59,1147,0,296,6,3,11,0
3181,1955,2n Cycle,Married,31335.874745138088,1,0,99,91,119,189,1,0,2,0
3182,1986,2n Cycle,Together,48115.58171070327,2,0,26,190,20,49,2,2,10,0
3183,1954,PhD,Married,32062.84742734623,0,0,55,629,83,128,0,3,5,0
3184,1982,2n Cycle,Single,36037.853232594716,0,0,1,25,23,1,2,2,8,0
3185,1998,Master,Married,42016.75808229128,0,0,38,515,27,96,1,3,4,0
3186,1963,PhD,Divorced,33083.48271851463,1,1,50,253,37,13,3,2,14,0
3187,1961,Graduation,Single,36551.51345169047,0,1,18,9,11,84,3,4,7,0
3188,1991,Master,Together,79264.65127388905,1,0,61,699,36,17,0,5,8,0
3189,1969,Master,Together,64286.36680323958,0,1,70,11,22,466,5,4,8,0
3190,1999,PhD,Married,67278.86689484007,0,0,75,217,33,111,2,5,6,0
3191,1973,Master,Married,51317.544850840895,1,0,66,15,54,366,3,5,4,0
3192,1992,PhD,Divorced,72222.10425343522,1,1,62,22,6,3,2,7,6,0
3193,1983,Master,Divorced,68955.96635945569,1,0,4,654,28,152,0,4,8,0
3194,1974,2n Cycle,Married,63970.75828880722,0,0,71,435,1,54,1,4,12,0
3195,1999,Graduation,Together,38916.718897157785,1,1,77,65,3,84,5,6,12,0
3196,1978,Master,Single,43159.25703220249,0,2,60,290,33,309,0,4,6,0
3197,1988,Graduation,Together,73162.60197464738,2,0,99,474,2,586,1,4,7,0
3198,1980,PhD,Married,41665.3251709809,0,0,70,661,27,42,7,6,6,0
3199,1996,Master,Married,26229.517274710885,0,0,6,189,7,444,0,3,5,0
3200,1992,Graduation,Married,41279.63850472044,0,0,49,683,10,175,3,5,2,1
3201,1999,PhD,Single,83188.11364438238,0,0,45,212,4,453,3,5,4,0
3202,1972,Graduation,Together,41299.266712168064,0,0,95,349,8,123,0,4,3,0
3203,1993,PhD,Together,58553.09583973385,1,1,71,1159,51,485,1,7,6,0
3204,1987,Graduation,Divorced,39686.24149257104,1,0,75,80,30,334,0,2,11,0
3205,1969,Master,Together,67268.51108970732,2,0,73,55,89,20,2,4,2,0
3206,1972,Graduation,Divorced,62735.98381406045,0,0,13,125,1,55,1,5,4,0
3207,1994,PhD,Together,22176.30517669275,0,0,72,53,47,41,3,3,6,0
3208,1965,Graduation,Married,57360.6397417196,1,2,93,100,36,127,0,3,10,0
3209,1999,Basic,Divorced,18348.262254028654,0,0,68,407,9,243,2,1,5,0
3210,1991,2n Cycle,Together,40918.644051421805,0,1,64,194,39,213,2,3,2,0
3211,1957,2n Cycle,Married,51771.32166735245,1,1,64,141,37,194,1,3,4,0
3212,1999,Master,Married,88937.31830924994,0,1,56,138,18,70,4,6,7,0
3213,1970,Master,Married,58358.24930198353,0,0,61,64,35,22,1,3,1,0
3214,1950,Graduation,Together,36658.27825473915,1,2,19,177,17,35,4,5,5,0
3215,1957,Graduation,Divorced,45655.79794966799,0,0,74,293,12,203,2,7,8,0
3216,1978,Graduation,Divorced,70483.93548885008,1,0,25,44,18,23,4,0,6,0
3217,1981,Master,Divorced,36929.66316520066,0,0,43,1081,67,37,1,5,3,0
3218,1987,2n Cycle,Married,73939.56996002981,1,0,66,175,14,82,3,7,5,1
3219,1954,Graduation,Married,41538.97443905209,0,0,69,886,15,11,2,6,7,1
3220,1996,2n Cycle,Married,33693.61688975764,1,0,61,43,28,35,2,2,11,0
3221,1971,PhD,Divorced,42179.940781944584,0,0,44,437,41,24,0,5,4,0
3222,1996,PhD,Married,19674.31191823861,1,1,10,288,39,453,0,2,8,0
3223,1983,Graduation,Together,15000.0,0,0,71,514,0,31,3,4,1,0
3224,1950,Graduation,Single,50349.29221358282,0,0,92,275,34,296,1,3,6,0
3225,1975,PhD,Together,50654.04243312881,1,2,73,987,17,18,4,1,7,0
3226,1992,PhD,Married,57129.23569073333,0,0,33,295,22,305,4,7,10,0
3227,1959,Graduation,Widow,50250.51630548855,0,1,87,460,24,137,5,8,3,0
3228,1979,PhD,Widow,98585.06248211645,0,2,45,630,39,284,1,6,4,0
3229,1999,Basic,Married,55368.18686545394,0,0,80,376,53,303,2,9,4,0
3230,1967,Master,Together,24470.7428776679,0,0,31,222,31,136,3,7,6,0
3231,1966,2n Cycle,Widow,29601.702885948333,0,1,74,95,24,374,1,2,6,0
3232,1975,Graduation,Married,52006.093386974564,0,2,97,578,14,132,0,4,8,0
3233,1957,Graduation,Together,43291.467648830585,1,1,87,196,4,187,7,3,10,0
3234,1996,Master,Married,27430.402056730713,0,0,4,290,95,80,3,4,7,0
3235,1989,Graduation,Together,50823.038347342736,0,2,62,24,18,368,4,4,8,0
3236,1998,Graduation,Married,51115.51541235316,2,0,28,206,25,260,2,3,3,0
3237,1961,Graduation,Together,83913.8746699343,1,0,47,359,41,27,3,4,7,0
3238,1976,Graduation,Married,33678.20585755809,0,0,97,263,2,128,0,5,6,0
3239,1957,Graduation,Together,43645.443881836545,0,0,15,178,57,340,2,3,8,1
